,name,lable
6449,imgs_masked/269_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_384_2_surgical.png,1.0
6450,imgs_masked/269_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_384_7_surgical.png,1.0
6451,imgs_masked/2702_18_Concerts_Concerts_18_859_9_surgical.png,1.0
6452,imgs_masked/2698_9_Press_Conference_Press_Conference_9_492_0_surgical.png,1.0
6453,imgs_masked/2702_18_Concerts_Concerts_18_859_8_surgical.png,1.0
6454,imgs_masked/2703_41_Swimming_Swimmer_41_261_9_surgical.png,1.0
6455,imgs_masked/2698_9_Press_Conference_Press_Conference_9_492_6_surgical.png,1.0
6456,imgs_masked/2698_9_Press_Conference_Press_Conference_9_492_5_surgical.png,1.0
6457,imgs_masked/2703_41_Swimming_Swimmer_41_261_1_surgical.png,1.0
6458,imgs_masked/2702_18_Concerts_Concerts_18_859_7_surgical.png,1.0
6459,imgs_masked/269_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_384_8_surgical.png,1.0
6460,imgs_masked/2702_18_Concerts_Concerts_18_859_6_surgical.png,1.0
6461,imgs_masked/2702_18_Concerts_Concerts_18_859_5_surgical.png,1.0
6462,imgs_masked/2697_51_Dresses_wearingdress_51_339_5_surgical.png,1.0
6463,imgs_masked/2697_51_Dresses_wearingdress_51_339_4_surgical.png,1.0
6464,imgs_masked/2698_9_Press_Conference_Press_Conference_9_492_1_surgical.png,1.0
6465,imgs_masked/2703_41_Swimming_Swimmer_41_261_4_surgical.png,1.0
6466,imgs_masked/2701_32_Worker_Laborer_Worker_Laborer_32_478_4_surgical.png,1.0
6467,imgs_masked/269_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_384_5_surgical.png,1.0
6468,imgs_masked/2697_51_Dresses_wearingdress_51_339_8_surgical.png,1.0
6469,imgs_masked/2703_41_Swimming_Swimmer_41_261_3_surgical.png,1.0
6470,imgs_masked/269_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_384_6_surgical.png,1.0
6471,imgs_masked/26_38_Tennis_Tennis_38_642_5_surgical.png,1.0
6472,imgs_masked/2703_41_Swimming_Swimmer_41_261_2_surgical.png,1.0
6473,imgs_masked/2698_9_Press_Conference_Press_Conference_9_492_4_surgical.png,1.0
6474,imgs_masked/2711_12_Group_Group_12_Group_Group_12_368_0_surgical.png,1.0
6475,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_6_surgical.png,1.0
6476,imgs_masked/270_50_Celebration_Or_Party_houseparty_50_853_8_surgical.png,1.0
6477,imgs_masked/2708_54_Rescue_rescuepeople_54_29_0_surgical.png,1.0
6478,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_8_surgical.png,1.0
6479,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_2_surgical.png,1.0
6480,imgs_masked/270_50_Celebration_Or_Party_houseparty_50_853_0_surgical.png,1.0
6481,imgs_masked/2704_12_Group_Large_Group_12_Group_Large_Group_12_244_6_surgical.png,1.0
6482,imgs_masked/2707_1_Handshaking_Handshaking_1_766_5_surgical.png,1.0
6483,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_9_surgical.png,1.0
6484,imgs_masked/270_50_Celebration_Or_Party_houseparty_50_853_5_surgical.png,1.0
6485,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_1_surgical.png,1.0
6486,imgs_masked/2704_12_Group_Large_Group_12_Group_Large_Group_12_244_4_surgical.png,1.0
6487,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_5_surgical.png,1.0
6488,imgs_masked/2711_12_Group_Group_12_Group_Group_12_368_1_surgical.png,1.0
6489,imgs_masked/2706_15_Stock_Market_Stock_Market_15_438_5_surgical.png,1.0
6490,imgs_masked/2704_12_Group_Large_Group_12_Group_Large_Group_12_244_5_surgical.png,1.0
6491,imgs_masked/2708_54_Rescue_rescuepeople_54_29_5_surgical.png,1.0
6492,imgs_masked/2707_1_Handshaking_Handshaking_1_766_4_surgical.png,1.0
6493,imgs_masked/2706_15_Stock_Market_Stock_Market_15_438_6_surgical.png,1.0
6494,imgs_masked/2711_12_Group_Group_12_Group_Group_12_368_2_surgical.png,1.0
6495,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_7_surgical.png,1.0
6496,imgs_masked/2707_1_Handshaking_Handshaking_1_766_9_surgical.png,1.0
6497,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_8_surgical.png,1.0
6498,imgs_masked/270_50_Celebration_Or_Party_houseparty_50_853_2_surgical.png,1.0
6499,imgs_masked/2704_12_Group_Large_Group_12_Group_Large_Group_12_244_7_surgical.png,1.0
6500,imgs_masked/2706_15_Stock_Market_Stock_Market_15_438_2_surgical.png,1.0
6501,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_5_surgical.png,1.0
6502,imgs_masked/2706_15_Stock_Market_Stock_Market_15_438_4_surgical.png,1.0
6503,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_2_surgical.png,1.0
6504,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_0_surgical.png,1.0
6505,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_1_surgical.png,1.0
6506,imgs_masked/2707_1_Handshaking_Handshaking_1_766_0_surgical.png,1.0
6507,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_7_surgical.png,1.0
6508,imgs_masked/2708_54_Rescue_rescuepeople_54_29_6_surgical.png,1.0
6509,imgs_masked/2707_1_Handshaking_Handshaking_1_766_2_surgical.png,1.0
6510,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_3_surgical.png,1.0
6511,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_6_surgical.png,1.0
6512,imgs_masked/2707_1_Handshaking_Handshaking_1_766_3_surgical.png,1.0
6513,imgs_masked/2704_12_Group_Large_Group_12_Group_Large_Group_12_244_9_surgical.png,1.0
6514,imgs_masked/2707_1_Handshaking_Handshaking_1_766_1_surgical.png,1.0
6515,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_0_surgical.png,1.0
6516,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_4_surgical.png,1.0
6517,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_0_surgical.png,1.0
6518,imgs_masked/2705_47_Matador_Bullfighter_Matador_Bullfighter_47_439_4_surgical.png,1.0
6519,imgs_masked/270_50_Celebration_Or_Party_houseparty_50_853_4_surgical.png,1.0
6520,imgs_masked/2706_15_Stock_Market_Stock_Market_15_438_0_surgical.png,1.0
6521,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_3_surgical.png,1.0
6522,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_1_surgical.png,1.0
6523,imgs_masked/2707_1_Handshaking_Handshaking_1_766_8_surgical.png,1.0
6524,imgs_masked/2707_1_Handshaking_Handshaking_1_766_6_surgical.png,1.0
6525,imgs_masked/2707_1_Handshaking_Handshaking_1_766_7_surgical.png,1.0
6526,imgs_masked/2712_9_Press_Conference_Press_Conference_9_791_9_surgical.png,1.0
6527,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_5_surgical.png,1.0
6528,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_7_surgical.png,1.0
6529,imgs_masked/2717_37_Soccer_soccer_ball_37_543_8_surgical.png,1.0
6530,imgs_masked/2715_57_Angler_peoplefishing_57_787_8_surgical.png,1.0
6531,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_4_surgical.png,1.0
6532,imgs_masked/2717_37_Soccer_soccer_ball_37_543_1_surgical.png,1.0
6533,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_8_surgical.png,1.0
6534,imgs_masked/2717_37_Soccer_soccer_ball_37_543_5_surgical.png,1.0
6535,imgs_masked/2715_57_Angler_peoplefishing_57_787_6_surgical.png,1.0
6536,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_8_surgical.png,1.0
6537,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_6_surgical.png,1.0
6538,imgs_masked/2720_20_Family_Group_Family_Group_20_380_0_surgical.png,1.0
6539,imgs_masked/2720_20_Family_Group_Family_Group_20_380_2_surgical.png,1.0
6540,imgs_masked/2718_30_Surgeons_Surgeons_30_53_3_surgical.png,1.0
6541,imgs_masked/2719_52_Photographers_taketouristphotos_52_3_7_surgical.png,1.0
6542,imgs_masked/2715_57_Angler_peoplefishing_57_787_9_surgical.png,1.0
6543,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_0_surgical.png,1.0
6544,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_8_surgical.png,1.0
6545,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_4_surgical.png,1.0
6546,imgs_masked/2718_30_Surgeons_Surgeons_30_53_4_surgical.png,1.0
6547,imgs_masked/2717_37_Soccer_soccer_ball_37_543_9_surgical.png,1.0
6548,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_3_surgical.png,1.0
6549,imgs_masked/2717_37_Soccer_soccer_ball_37_543_0_surgical.png,1.0
6550,imgs_masked/2718_30_Surgeons_Surgeons_30_53_0_surgical.png,1.0
6551,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_5_surgical.png,1.0
6552,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_2_surgical.png,1.0
6553,imgs_masked/2715_57_Angler_peoplefishing_57_787_1_surgical.png,1.0
6554,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_5_surgical.png,1.0
6555,imgs_masked/2720_20_Family_Group_Family_Group_20_380_3_surgical.png,1.0
6556,imgs_masked/2715_57_Angler_peoplefishing_57_787_0_surgical.png,1.0
6557,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_7_surgical.png,1.0
6558,imgs_masked/2718_30_Surgeons_Surgeons_30_53_6_surgical.png,1.0
6559,imgs_masked/2718_30_Surgeons_Surgeons_30_53_9_surgical.png,1.0
6560,imgs_masked/2718_30_Surgeons_Surgeons_30_53_2_surgical.png,1.0
6561,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_1_surgical.png,1.0
6562,imgs_masked/2717_37_Soccer_soccer_ball_37_543_2_surgical.png,1.0
6563,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_7_surgical.png,1.0
6564,imgs_masked/2718_30_Surgeons_Surgeons_30_53_7_surgical.png,1.0
6565,imgs_masked/2717_37_Soccer_soccer_ball_37_543_3_surgical.png,1.0
6566,imgs_masked/2715_57_Angler_peoplefishing_57_787_2_surgical.png,1.0
6567,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_1_surgical.png,1.0
6568,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_6_surgical.png,1.0
6569,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_2_surgical.png,1.0
6570,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_9_surgical.png,1.0
6571,imgs_masked/2715_57_Angler_peoplefishing_57_787_4_surgical.png,1.0
6572,imgs_masked/2718_30_Surgeons_Surgeons_30_53_5_surgical.png,1.0
6573,imgs_masked/2717_37_Soccer_soccer_ball_37_543_4_surgical.png,1.0
6574,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_9_surgical.png,1.0
6575,imgs_masked/2715_57_Angler_peoplefishing_57_787_5_surgical.png,1.0
6576,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_6_surgical.png,1.0
6577,imgs_masked/2716_55_Sports_Coach_Trainer_sportcoaching_55_764_0_surgical.png,1.0
6578,imgs_masked/2720_20_Family_Group_Family_Group_20_380_1_surgical.png,1.0
6579,imgs_masked/2717_37_Soccer_soccer_ball_37_543_6_surgical.png,1.0
6580,imgs_masked/271_35_Basketball_basketballgame_ball_35_1034_9_surgical.png,1.0
6581,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_4_surgical.png,1.0
6582,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_3_surgical.png,1.0
6583,imgs_masked/2715_57_Angler_peoplefishing_57_787_3_surgical.png,1.0
6584,imgs_masked/2713_55_Sports_Coach_Trainer_sportcoaching_55_183_2_surgical.png,1.0
6585,imgs_masked/2715_57_Angler_peoplefishing_57_787_7_surgical.png,1.0
6586,imgs_masked/2718_30_Surgeons_Surgeons_30_53_8_surgical.png,1.0
6587,imgs_masked/2718_30_Surgeons_Surgeons_30_53_1_surgical.png,1.0
6588,imgs_masked/2726_38_Tennis_Tennis_38_854_8_surgical.png,1.0
6589,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_1_surgical.png,1.0
6590,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_6_surgical.png,1.0
6591,imgs_masked/2720_20_Family_Group_Family_Group_20_380_8_surgical.png,1.0
6592,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_6_surgical.png,1.0
6593,imgs_masked/2723_20_Family_Group_Family_Group_20_175_1_surgical.png,1.0
6594,imgs_masked/2720_20_Family_Group_Family_Group_20_380_7_surgical.png,1.0
6595,imgs_masked/2723_20_Family_Group_Family_Group_20_175_3_surgical.png,1.0
6596,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_7_surgical.png,1.0
6597,imgs_masked/2726_38_Tennis_Tennis_38_854_1_surgical.png,1.0
6598,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_2_surgical.png,1.0
6599,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_0_surgical.png,1.0
6600,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_0_surgical.png,1.0
6601,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_4_surgical.png,1.0
6602,imgs_masked/2722_61_Street_Battle_streetfight_61_635_8_surgical.png,1.0
6603,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_3_surgical.png,1.0
6604,imgs_masked/2720_20_Family_Group_Family_Group_20_380_4_surgical.png,1.0
6605,imgs_masked/2723_20_Family_Group_Family_Group_20_175_9_surgical.png,1.0
6606,imgs_masked/2726_38_Tennis_Tennis_38_854_3_surgical.png,1.0
6607,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_9_surgical.png,1.0
6608,imgs_masked/2722_61_Street_Battle_streetfight_61_635_6_surgical.png,1.0
6609,imgs_masked/2720_20_Family_Group_Family_Group_20_380_9_surgical.png,1.0
6610,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_2_surgical.png,1.0
6611,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_5_surgical.png,1.0
6612,imgs_masked/2722_61_Street_Battle_streetfight_61_635_7_surgical.png,1.0
6613,imgs_masked/2726_38_Tennis_Tennis_38_854_9_surgical.png,1.0
6614,imgs_masked/2723_20_Family_Group_Family_Group_20_175_7_surgical.png,1.0
6615,imgs_masked/2723_20_Family_Group_Family_Group_20_175_5_surgical.png,1.0
6616,imgs_masked/2723_20_Family_Group_Family_Group_20_175_0_surgical.png,1.0
6617,imgs_masked/2726_38_Tennis_Tennis_38_854_0_surgical.png,1.0
6618,imgs_masked/2726_38_Tennis_Tennis_38_854_4_surgical.png,1.0
6619,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_8_surgical.png,1.0
6620,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_6_surgical.png,1.0
6621,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_8_surgical.png,1.0
6622,imgs_masked/2722_61_Street_Battle_streetfight_61_635_1_surgical.png,1.0
6623,imgs_masked/2722_61_Street_Battle_streetfight_61_635_3_surgical.png,1.0
6624,imgs_masked/2723_20_Family_Group_Family_Group_20_175_4_surgical.png,1.0
6625,imgs_masked/2726_38_Tennis_Tennis_38_854_7_surgical.png,1.0
6626,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_3_surgical.png,1.0
6627,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_8_surgical.png,1.0
6628,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_4_surgical.png,1.0
6629,imgs_masked/2726_38_Tennis_Tennis_38_854_2_surgical.png,1.0
6630,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_9_surgical.png,1.0
6631,imgs_masked/2723_20_Family_Group_Family_Group_20_175_6_surgical.png,1.0
6632,imgs_masked/2722_61_Street_Battle_streetfight_61_635_0_surgical.png,1.0
6633,imgs_masked/2722_61_Street_Battle_streetfight_61_635_5_surgical.png,1.0
6634,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_9_surgical.png,1.0
6635,imgs_masked/2726_38_Tennis_Tennis_38_854_6_surgical.png,1.0
6636,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_5_surgical.png,1.0
6637,imgs_masked/2722_61_Street_Battle_streetfight_61_635_9_surgical.png,1.0
6638,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_7_surgical.png,1.0
6639,imgs_masked/2720_20_Family_Group_Family_Group_20_380_6_surgical.png,1.0
6640,imgs_masked/2723_20_Family_Group_Family_Group_20_175_2_surgical.png,1.0
6641,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_4_surgical.png,1.0
6642,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_3_surgical.png,1.0
6643,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_1_surgical.png,1.0
6644,imgs_masked/2726_38_Tennis_Tennis_38_854_5_surgical.png,1.0
6645,imgs_masked/2725_2_Demonstration_Demonstration_Or_Protest_2_455_1_surgical.png,1.0
6646,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_5_surgical.png,1.0
6647,imgs_masked/2722_61_Street_Battle_streetfight_61_635_2_surgical.png,1.0
6648,imgs_masked/2724_13_Interview_Interview_On_Location_13_301_0_surgical.png,1.0
6649,imgs_masked/2720_20_Family_Group_Family_Group_20_380_5_surgical.png,1.0
6650,imgs_masked/2727_12_Group_Large_Group_12_Group_Large_Group_12_276_2_surgical.png,1.0
6651,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_3_surgical.png,1.0
6652,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_0_surgical.png,1.0
6653,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_5_surgical.png,1.0
6654,imgs_masked/2732_2_Demonstration_Protesters_2_779_7_surgical.png,1.0
6655,imgs_masked/2730_20_Family_Group_Family_Group_20_571_5_surgical.png,1.0
6656,imgs_masked/2733_61_Street_Battle_streetfight_61_492_7_surgical.png,1.0
6657,imgs_masked/2731_19_Couple_Couple_19_630_7_surgical.png,1.0
6658,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_8_surgical.png,1.0
6659,imgs_masked/2732_2_Demonstration_Protesters_2_779_5_surgical.png,1.0
6660,imgs_masked/2730_20_Family_Group_Family_Group_20_571_8_surgical.png,1.0
6661,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_7_surgical.png,1.0
6662,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_0_surgical.png,1.0
6663,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_8_surgical.png,1.0
6664,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_1_surgical.png,1.0
6665,imgs_masked/2733_61_Street_Battle_streetfight_61_492_2_surgical.png,1.0
6666,imgs_masked/2731_19_Couple_Couple_19_630_1_surgical.png,1.0
6667,imgs_masked/2733_61_Street_Battle_streetfight_61_492_9_surgical.png,1.0
6668,imgs_masked/2732_2_Demonstration_Protesters_2_779_4_surgical.png,1.0
6669,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_2_surgical.png,1.0
6670,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_6_surgical.png,1.0
6671,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_2_surgical.png,1.0
6672,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_1_surgical.png,1.0
6673,imgs_masked/2733_61_Street_Battle_streetfight_61_492_4_surgical.png,1.0
6674,imgs_masked/2731_19_Couple_Couple_19_630_2_surgical.png,1.0
6675,imgs_masked/2732_2_Demonstration_Protesters_2_779_1_surgical.png,1.0
6676,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_1_surgical.png,1.0
6677,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_7_surgical.png,1.0
6678,imgs_masked/2733_61_Street_Battle_streetfight_61_492_6_surgical.png,1.0
6679,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_9_surgical.png,1.0
6680,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_9_surgical.png,1.0
6681,imgs_masked/2733_61_Street_Battle_streetfight_61_492_0_surgical.png,1.0
6682,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_6_surgical.png,1.0
6683,imgs_masked/2730_20_Family_Group_Family_Group_20_571_0_surgical.png,1.0
6684,imgs_masked/2730_20_Family_Group_Family_Group_20_571_9_surgical.png,1.0
6685,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_6_surgical.png,1.0
6686,imgs_masked/2731_19_Couple_Couple_19_630_3_surgical.png,1.0
6687,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_1_surgical.png,1.0
6688,imgs_masked/2732_2_Demonstration_Protesters_2_779_8_surgical.png,1.0
6689,imgs_masked/2732_2_Demonstration_Protesters_2_779_9_surgical.png,1.0
6690,imgs_masked/2730_20_Family_Group_Family_Group_20_571_4_surgical.png,1.0
6691,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_2_surgical.png,1.0
6692,imgs_masked/2730_20_Family_Group_Family_Group_20_571_6_surgical.png,1.0
6693,imgs_masked/2730_20_Family_Group_Family_Group_20_571_3_surgical.png,1.0
6694,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_0_surgical.png,1.0
6695,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_3_surgical.png,1.0
6696,imgs_masked/2732_2_Demonstration_Protesters_2_779_6_surgical.png,1.0
6697,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_3_surgical.png,1.0
6698,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_8_surgical.png,1.0
6699,imgs_masked/2731_19_Couple_Couple_19_630_0_surgical.png,1.0
6700,imgs_masked/2732_2_Demonstration_Protesters_2_779_2_surgical.png,1.0
6701,imgs_masked/2732_2_Demonstration_Protesters_2_779_3_surgical.png,1.0
6702,imgs_masked/2730_20_Family_Group_Family_Group_20_571_2_surgical.png,1.0
6703,imgs_masked/2730_20_Family_Group_Family_Group_20_571_7_surgical.png,1.0
6704,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_5_surgical.png,1.0
6705,imgs_masked/2733_61_Street_Battle_streetfight_61_492_1_surgical.png,1.0
6706,imgs_masked/2731_19_Couple_Couple_19_630_8_surgical.png,1.0
6707,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_5_surgical.png,1.0
6708,imgs_masked/2731_19_Couple_Couple_19_630_9_surgical.png,1.0
6709,imgs_masked/2732_2_Demonstration_Protesters_2_779_0_surgical.png,1.0
6710,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_9_surgical.png,1.0
6711,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_7_surgical.png,1.0
6712,imgs_masked/272_40_Gymnastics_Gymnastics_40_416_4_surgical.png,1.0
6713,imgs_masked/2728_12_Group_Group_12_Group_Group_12_37_4_surgical.png,1.0
6714,imgs_masked/2729_47_Matador_Bullfighter_matadorbullfighting_47_74_4_surgical.png,1.0
6715,imgs_masked/2730_20_Family_Group_Family_Group_20_571_1_surgical.png,1.0
6716,imgs_masked/2737_0_Parade_Parade_0_470_0_surgical.png,1.0
6717,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_3_surgical.png,1.0
6718,imgs_masked/273_29_Students_Schoolkids_Students_Schoolkids_29_883_0_surgical.png,1.0
6719,imgs_masked/2739_54_Rescue_rescuepeople_54_658_9_surgical.png,1.0
6720,imgs_masked/2738_13_Interview_Interview_Sequences_13_782_1_surgical.png,1.0
6721,imgs_masked/2739_54_Rescue_rescuepeople_54_658_4_surgical.png,1.0
6722,imgs_masked/2739_54_Rescue_rescuepeople_54_658_0_surgical.png,1.0
6723,imgs_masked/2739_54_Rescue_rescuepeople_54_658_3_surgical.png,1.0
6724,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_7_surgical.png,1.0
6725,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_4_surgical.png,1.0
6726,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_5_surgical.png,1.0
6727,imgs_masked/273_29_Students_Schoolkids_Students_Schoolkids_29_883_4_surgical.png,1.0
6728,imgs_masked/2738_13_Interview_Interview_Sequences_13_782_7_surgical.png,1.0
6729,imgs_masked/2738_13_Interview_Interview_Sequences_13_782_4_surgical.png,1.0
6730,imgs_masked/2738_13_Interview_Interview_Sequences_13_782_8_surgical.png,1.0
6731,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_5_surgical.png,1.0
6732,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_2_surgical.png,1.0
6733,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_0_surgical.png,1.0
6734,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_8_surgical.png,1.0
6735,imgs_masked/2741_28_Sports_Fan_Sports_Fan_28_55_0_surgical.png,1.0
6736,imgs_masked/2741_28_Sports_Fan_Sports_Fan_28_55_9_surgical.png,1.0
6737,imgs_masked/2741_28_Sports_Fan_Sports_Fan_28_55_6_surgical.png,1.0
6738,imgs_masked/2741_28_Sports_Fan_Sports_Fan_28_55_4_surgical.png,1.0
6739,imgs_masked/273_29_Students_Schoolkids_Students_Schoolkids_29_883_5_surgical.png,1.0
6740,imgs_masked/2739_54_Rescue_rescuepeople_54_658_7_surgical.png,1.0
6741,imgs_masked/2739_54_Rescue_rescuepeople_54_658_5_surgical.png,1.0
6742,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_9_surgical.png,1.0
6743,imgs_masked/2739_54_Rescue_rescuepeople_54_658_6_surgical.png,1.0
6744,imgs_masked/2739_54_Rescue_rescuepeople_54_658_2_surgical.png,1.0
6745,imgs_masked/2737_0_Parade_Parade_0_470_6_surgical.png,1.0
6746,imgs_masked/273_29_Students_Schoolkids_Students_Schoolkids_29_883_8_surgical.png,1.0
6747,imgs_masked/273_29_Students_Schoolkids_Students_Schoolkids_29_883_6_surgical.png,1.0
6748,imgs_masked/2738_13_Interview_Interview_Sequences_13_782_0_surgical.png,1.0
6749,imgs_masked/2737_0_Parade_Parade_0_470_7_surgical.png,1.0
6750,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_4_surgical.png,1.0
6751,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_3_surgical.png,1.0
6752,imgs_masked/2734_48_Parachutist_Paratrooper_Parachutist_Paratrooper_48_652_6_surgical.png,1.0
6753,imgs_masked/273_29_Students_Schoolkids_Students_Schoolkids_29_883_3_surgical.png,1.0
6754,imgs_masked/2735_39_Ice_Skating_Ice_Skating_39_473_1_surgical.png,1.0
